"REPORT_ID","Unit No","No Of Cas","Veh Reg State","Unit Type","Veh Year","Direction Of Travel","Sex","Age","Lic State","Licence Class","Licence Type","Towing","Unit Movement","Number Occupants","Postcode","Rollover","Fire"
"2019-100-8/07/2020","01",2,"SA","Motor Cars - Sedan","2012","East","Male","067","SA","C ","Full","Not Towing","Straight Ahead","002","5019",,
"2019-100-8/07/2020","02",0,"SA","Station Wagon","2006","South","Female","063","SA","C R ","Full","Not Towing","Right Turn","003","5203",,
"2019-101-8/07/2020","01",0,"SA","Station Wagon","2007","South West","Female","044","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5087",,
"2019-101-8/07/2020","02",0,"SA","Motor Cars - Sedan","2010","South West","Female","022","SA","C ","Full","Not Towing","Straight Ahead","001","5073",,
"2019-102-8/07/2020","01",0,"SA","Station Wagon","2015","South","Male","041","SA","HC","Full","Not Towing","Straight Ahead","001","5034",,
"2019-102-8/07/2020","02",0,,"Animal - Wild",,,,,,,,,,,,,
"2019-103-8/07/2020","01",2,"SA","Station Wagon","2013","North East","Male","017","SA","C ","Provisional 2","Not Towing","Straight Ahead","002","5244",,
"2019-103-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North East",,,,,,"Unknown","Parked","000",,,
"2019-103-8/07/2020","03",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North East",,,,,,"Unknown","Parked","000",,,
"2019-103-8/07/2020","04",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North East",,,,,,"Unknown","Parked","000",,,
"2019-103-8/07/2020","05",0,,"Stobie Pole",,,,,,,,,,,,,
"2019-104-8/07/2020","01",0,"SA","Motor Cars - Sedan","2005","South",,,,,,"Not Towing","UnParking - Parallel","000",,,
"2019-104-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-105-8/07/2020","01",1,"SA","Motor Cars - Sedan","1993","North East","Male","060","SA","C ","Full","Not Towing","Straight Ahead","001","5014",,
"2019-105-8/07/2020","02",0,"SA","Station Wagon","2001","North East",,,,,,"Unknown","Parked","000",,,
"2019-106-8/07/2020","01",0,"SA","Station Wagon","2003","South East",,,,,,"Not Towing","Parked","000",,,
"2019-106-8/07/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2015","South East","Male","061","SA","HC","Full","Not Towing","Straight Ahead","001","5114",,
"2019-107-8/07/2020","01",2,"SA","Station Wagon","2005","North","Male","025","NSW","C ","Full","Not Towing","Straight Ahead","002","2049","Y",
"2019-108-8/07/2020","01",0,"SA","Motor Cars - Sedan","2008","North East","Female","030","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5041",,
"2019-108-8/07/2020","02",0,"SA","Motor Cars - Sedan","2003","North East","Female","021","UNKNOWN","C ","Full","Not Towing","Straight Ahead","002","XXXX",,
"2019-109-8/07/2020","01",1,"SA","Motor Cycle","2006","East","Male","047","SA","HRR ","Full","Not Towing","Straight Ahead","001","5074","Y",
"2019-110-8/07/2020","01",0,"SA","Motor Cars - Sedan","2011","South East","Male","023","SA","C ","Full","Not Towing","Straight Ahead","005","5109",,
"2019-110-8/07/2020","02",0,"SA","Motor Cars - Sedan","2013","South East",,,,,,"Unknown","Parked","000",,,
"2019-110-8/07/2020","03",0,"SA","Motor Cars - Sedan","2003","South East",,,,,,"Unknown","Parked","000",,,
"2019-111-8/07/2020","01",0,"SA","Motor Cars - Sedan","2008","North","Male","031","SA","C ","Full","Not Towing","Straight Ahead","001","5088",,
"2019-111-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-112-8/07/2020","01",0,,"Pedal Cycle",,"East","Male","052",,,,,"Straight Ahead","001","5097",,
"2019-112-8/07/2020","02",0,"SA","Motor Cars - Sedan","2013","South","Male","022","SA","C ","Full","Not Towing","Left Turn","001","5097",,
"2019-113-8/07/2020","01",0,"SA","Motor Cars - Sedan","2007","East","Female","038","SA","C ","Full","Not Towing","UnParking - Parallel","001","5068",,
"2019-113-8/07/2020","02",0,"SA","Motor Cycle","1985","East",,,,,,"Not Towing","Parked","000",,,
"2019-114-8/07/2020","01",0,"SA","Utility","2017","West",,,,,,"Not Towing","Parked","000",,,
"2019-114-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-115-8/07/2020","01",1,"SA","Station Wagon","2006","South","Female","034","SA","C ","Full","Not Towing","Stopped on Carriageway","006","5075",,
"2019-115-8/07/2020","02",0,"SA","Other Defined Special Vehicle","2006","South","Male","054","SA","MRR ","Full","Not Towing","Reversing","001","5373",,
"2019-116-8/07/2020","01",0,"SA","Station Wagon","2005","South East","Female","046","SA","C ","Full","Not Towing","Straight Ahead","001","5114",,
"2019-116-8/07/2020","02",0,"SA","Motor Cars - Sedan","2018","North East","Female","024","SA","C ","Full","Not Towing","Leaving Private Driveway","001","5013",,
"2019-117-8/07/2020","01",0,"SA","Station Wagon","1998","North East","Male","043","SA","C ","Unlicenced","Not Towing","Reversing","001","0872",,
"2019-117-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-118-8/07/2020","01",0,"SA","Motor Cars - Sedan","2008","North East","Female","032","SA","C ","Full","Not Towing","Swerving","001","5087",,
"2019-118-8/07/2020","02",1,"SA","Motor Cars - Sedan","1997","North East","Male","046","SA","C ","Full","Not Towing","Straight Ahead","001","5097",,
"2019-118-8/07/2020","03",0,"SA","Utility","2012","North East","Male","036","SA","HR","Full","Not Towing","Stopped on Carriageway","001","2315",,
"2019-119-8/07/2020","01",0,"SA","Station Wagon","2004","South","Male","026","SA","C R ","Full","Not Towing","Straight Ahead","003","5045",,
"2019-119-8/07/2020","02",0,"SA","Station Wagon","2006","South","Male","046","SA","HC","Full","Not Towing","U Turn","001","5725",,
"2019-120-8/07/2020","01",0,"SA","Station Wagon","2015","South","Male","053","SA","C ","Probationary","Not Towing","Stopped on Carriageway","002","5085",,
"2019-120-8/07/2020","02",0,"UNKNOWN","Motor Cycle","XXXX","South","Male","XXX","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","XXXX",,
"2019-121-8/07/2020","01",0,"SA","Motor Cars - Sedan","2010","North East",,,,,,"Not Towing","Parked","000",,,
"2019-121-8/07/2020","02",0,"UNKNOWN","Other Defined Special Vehicle","XXXX","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2019-121-8/07/2020","03",0,"SA","Motor Cars - Sedan","2018","North East",,,,,,"Not Towing","Parked","000",,,
"2019-122-8/07/2020","01",0,"SA","Motor Cars - Sedan","2015","North East","Female","027","SA","C ","Full","Not Towing","Straight Ahead","002","5095",,
"2019-122-8/07/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","1998","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Swerving","001","XXXX",,
"2019-123-8/07/2020","01",0,"SA","Motor Cars - Sedan","2012","West","Female","043","SA","C ","Full","Not Towing","Straight Ahead","002","5159",,
"2019-123-8/07/2020","02",0,,"Pedestrian on Road",,"North","Unknown","XXX",,,,,"Crossing without Control",,"XXXX",,
"2019-124-8/07/2020","01",0,"SA","Motor Cars - Sedan","2013","North East","Female","035","SA","C ","Full","Not Towing","Straight Ahead","003","5113",,
"2019-124-8/07/2020","02",0,"SA","Motor Cars - Sedan","2013","North East","Male","021","SA","C ","Full","Not Towing","Straight Ahead","002","5114",,
"2019-125-8/07/2020","01",0,"SA","Motor Cars - Sedan","2013","South East","Female","057","SA","C ","Full","Not Towing","Straight Ahead","001","5108",,
"2019-125-8/07/2020","02",0,"SA","Motor Cars - Sedan","2010","South West","Female","043","SA","C ","Full","Not Towing","Right Turn","001","5108",,
"2019-126-8/07/2020","01",0,"SA","Station Wagon","2014","North East","Female","040","SA","C ","Full","Not Towing","Straight Ahead","003","5118",,
"2019-126-8/07/2020","02",0,"SA","Motor Cycle","2000","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","XXXX",,
"2019-127-8/07/2020","01",0,"QLD","RIGID TRUCK LGE GE 4.5T","2000","West","Male","041","QLD","HR","Full","Trailer","Straight Ahead","001","5260",,
"2019-127-8/07/2020","02",0,"SA","Station Wagon","2016","West","Male","043","SA","C ","Full","Not Towing","Stopped on Carriageway","005","5085",,
"2019-127-8/07/2020","03",0,"SA","Motor Cars - Sedan","2009","West","Male","031","SA","C ","Full","Not Towing","Straight Ahead","001","5012",,
"2019-128-8/07/2020","01",0,"SA","Motor Cars - Sedan","2007","North","Female","074","SA","C ","Full","Not Towing","Straight Ahead","001","5037",,
"2019-128-8/07/2020","02",0,"SA","Motor Cars - Sedan","2004","East","Female","067","SA","C ","Full","Not Towing","Leaving Private Driveway","001","XXXX",,
"2019-129-8/07/2020","01",0,"SA","Station Wagon","2004","North West","Male","034","SA","C ","Unlicenced","Not Towing","Straight Ahead","001","5251",,
"2019-129-8/07/2020","02",1,"SA","Station Wagon","2006","South East","Female","064","SA","C ","Full","Not Towing","Straight Ahead","001","5157",,
"2019-130-8/07/2020","01",2,"NSW","Utility","2016","South","Male","072","NSW","HRR ","Full","Caravan","Straight Ahead","002","2575",,
"2019-130-8/07/2020","02",1,"SA","RIGID TRUCK LGE GE 4.5T","2009","South","Male","061","SA","HCR ","Full","Trailer","Overtaking - on Right","001","5262",,
"2019-130-8/07/2020","03",0,,"Tree",,,,,,,,,,,,,
"2019-131-8/07/2020","01",0,,"Pedal Cycle",,"North","Male","061",,,,,"Straight Ahead","001","5159",,
"2019-131-8/07/2020","02",0,"SA","Motor Cars - Sedan","2003","East","Female","040","SA","C ","Full","Not Towing","Left Turn","001","5043",,
"2019-132-8/07/2020","01",1,"SA","Motor Cycle","2010","North East","Male","034","SA","MRR ","Full","Not Towing","Straight Ahead","001","5093",,
"2019-133-8/07/2020","01",1,"SA","Motor Cycle","2006","East","Male","043","SA","C R ","Full","Not Towing","Straight Ahead","001","5464",,
"2019-133-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-134-8/07/2020","01",0,"SA","Station Wagon","1999","North East","Female","030","SA","C ","Full","Not Towing","Straight Ahead","001","5112",,
"2019-134-8/07/2020","02",1,,"Pedestrian on Road",,"North West","Male","055",,,,,"Crossing with Traffic Signals",,"5112",,
"2019-135-8/07/2020","01",0,"SA","Utility","2001","West","Male","022","SA","C ","Full","Not Towing","Straight Ahead","001","5113",,
"2019-135-8/07/2020","02",0,"SA","Station Wagon","2006","West","Female","071","SA","C ","Full","Not Towing","Straight Ahead","001","5013",,
"2019-136-8/07/2020","01",0,"SA","Station Wagon","2016","North West","Female","059","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5142",,
"2019-136-8/07/2020","02",0,"SA","Station Wagon","2002","North West","Female","058","SA","C R ","Full","Not Towing","Straight Ahead","001","5522",,
"2019-137-8/07/2020","01",1,"SA","Station Wagon","1993","South East","Male","025","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5112",,
"2019-137-8/07/2020","02",0,"SA","Motor Cars - Sedan","1998","South East",,,,,,"Unknown","Parked","000",,,
"2019-138-8/07/2020","01",0,"SA","Motor Cycle","2012","South West","Male","016","SA","C RD","Learners","Not Towing","Straight Ahead","001","5575",,
"2019-138-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Entering Private Driveway","001","XXXX",,
"2019-139-8/07/2020","01",0,"SA","Motor Cars - Sedan","2002","South","Female","021","SA","C ","Learners","Not Towing","Straight Ahead","002","5012",,
"2019-139-8/07/2020","02",0,,"Animal - Wild",,,,,,,,,,,,,
"2019-140-8/07/2020","01",0,"SA","Motor Cars - Sedan","2005","North East","Male","020","SA","C ","Provisional 2","Not Towing","Left Turn","001","5159",,
"2019-140-8/07/2020","02",0,"SA","Other Defined Special Vehicle","2015","North West","Male","037","SA","HR","Full","Not Towing","Reversing","001","5166",,
"2019-141-8/07/2020","01",0,"SA","Motor Cars - Sedan","2018","North","Male","035","SA","C ","Full","Not Towing","Swerving","001","5159",,
"2019-141-8/07/2020","02",0,"SA","SEMI TRAILER","2015","North","Male","061","SA","MCR ","Full","Trailer","Straight Ahead","001","5260",,
"2019-142-8/07/2020","01",0,"SA","Motor Cars - Sedan","2016","South","Female","027","SA","C ","Full","Trailer","Right Turn","001","5043",,
"2019-142-8/07/2020","02",0,"SA","Panel Van","2015","North","Female","034","SA","C ","Full","Not Towing","Straight Ahead","002","5031",,
"2019-143-8/07/2020","01",1,"SA","Motor Cars - Sedan","2003","West","Female","051","SA","C ","Full","Not Towing","Straight Ahead","001","5252",,
"2019-143-8/07/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Right Turn","001","XXXX",,
"2019-144-8/07/2020","01",1,"SA","Motor Cars - Sedan","2004","North","Male","031","SA","C ","Full","Not Towing","Straight Ahead","001","5063",,
"2019-144-8/07/2020","02",0,"SA","Motor Cars - Sedan","2016","North","Male","044","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5153",,
"2019-145-8/07/2020","01",0,"SA","Station Wagon","2002","South East","Male","019","SA","C ","Provisional 1 ","Not Towing","Swerving","002","5112",,
"2019-145-8/07/2020","02",0,,"Tree",,,,,,,,,,,,,
"2019-146-8/07/2020","01",0,"SA","Motor Cars - Sedan","1997","North East","Male","050","SA","C ","Full","Not Towing","Unparking -Angle","001","5211",,
"2019-146-8/07/2020","02",1,,"Pedestrian on Road",,"West","Male","064",,,,,"Walking on Road",,"5211",,
"2019-147-8/07/2020","01",0,"SA","Motor Cars - Sedan","2015","East",,,,,,"Not Towing","Parked","000",,,
"2019-147-8/07/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2007","East","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Entering Private Driveway","001","5045",,
"2019-148-8/07/2020","01",0,"SA","Motor Cars - Sedan","2008","South","Female","034","SA","C ","Full","Not Towing","Straight Ahead","001","5045",,
"2019-148-8/07/2020","02",1,,"Pedal Cycle",,"East","Male","007",,,,,"Straight Ahead","001","5045",,
"2019-149-8/07/2020","01",0,"SA","Motor Cars - Sedan","2001","North West","Male","048","SA","C ","Full","Not Towing","Swerving","003","5107","Y",
"2019-150-8/07/2020","01",1,"SA","Motor Cars - Sedan","2010","South East","Female","053","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5355",,
"2019-150-8/07/2020","02",0,"SA","Utility","2000","South East","Male","035","SA","HC","Full","Not Towing","Left Turn","002","5351",,
"2019-151-8/07/2020","01",3,"SA","Station Wagon","2012","South West","Male","036","SA","C ","Full","Not Towing","Straight Ahead","003","5114",,
"2019-151-8/07/2020","02",1,"SA","Motor Cars - Sedan","2000","South West","Male","018","SA","C ","Provisional 1 ","Not Towing","U Turn","001","5092",,
"2019-152-8/07/2020","01",0,"SA","BDOUBLE - ROAD TRAIN","2014","North East","Male","042","SA","MC","Unlicenced",,"Straight Ahead","001","5114",,
"2019-152-8/07/2020","02",1,"SA","Utility","2015","North East","Male","052","SA","MR","Full","Not Towing","Stopped on Carriageway","001","5041",,
"2019-153-8/07/2020","01",0,"SA","Motor Cars - Sedan","1991","South West","Male","017","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5022",,
"2019-153-8/07/2020","02",0,"SA","Motor Cars - Sedan","2005","South West","Male","074","SA","C ","Full","Not Towing","Straight Ahead","002","5075",,
"2019-153-8/07/2020","03",0,"SA","Motor Cars - Sedan","2001","South West","Female","067","SA","C ","Full","Not Towing","Straight Ahead","001","5070",,
"2019-154-8/07/2020","01",0,"SA","Motor Cars - Sedan","2002","West","Female","024","SA","C ","Full","Not Towing","Straight Ahead","001","5047",,
"2019-154-8/07/2020","02",0,"SA","Motor Cars - Sedan","2010","West","Female","049","VIC","C ","Full","Not Towing","Stopped on Carriageway","001","3072",,
"2019-155-8/07/2020","01",1,"SA","Station Wagon","2003","South","Male","046","SA","C ","Full","Not Towing","Straight Ahead","001","5126",,
"2019-155-8/07/2020","02",1,"SA","Motor Cars - Sedan","2004","West","Female","046","SA","C ","Full","Not Towing","Right Turn","001","5081",,
"2019-156-8/07/2020","01",0,"SA","Station Wagon","2010","West",,,,,,"Not Towing","Parked","000",,,
"2019-156-8/07/2020","02",0,"SA","SEMI TRAILER","2011","West","Male","053","SA","HCRD","Full","Trailer","Entering Private Driveway","001","5108",,
"2019-157-8/07/2020","01",0,"SA","Motor Cars - Sedan","2014","West","Male","040","SA","C ","Full","Not Towing","Straight Ahead","001","5008",,
"2019-157-8/07/2020","02",0,"SA","Station Wagon","2007","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2019-158-8/07/2020","01",0,"SA","Station Wagon","2009","North","Female","063","SA","HC","Full","Not Towing","Straight Ahead","001","5014",,
"2019-158-8/07/2020","02",1,,"Pedestrian on Road",,"East","Male","024",,,,,"Walking on Road",,"5013",,
"2019-159-8/07/2020","01",0,"SA","OMNIBUS","2013","North West","Male","036","SA","HR","Full","Not Towing","Straight Ahead","002","5113",,
"2019-159-8/07/2020","02",0,"SA","Motor Cars - Sedan","2017","North West","Male","041","TAS","C ","Full","Not Towing","Stopped on Carriageway","001","5067",,
"2019-159-8/07/2020","03",1,"SA","Motor Cars - Sedan","2011","North West","Female","043","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5000",,
"2019-159-8/07/2020","04",0,"SA","Station Wagon","2016","North West","Female","049","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5000",,
"2019-160-8/07/2020","01",0,"SA","Utility","2008","South West","Male","082","SA","C ","Full","Not Towing","Right Turn","001","5083",,
"2019-160-8/07/2020","02",0,"SA","OMNIBUS","2004","North East","Male","066","SA","HR","Full","Not Towing","Straight Ahead","001","5114",,
"2019-161-8/07/2020","01",1,"SA","Station Wagon","2009","North West","Male","036","SA","HR","Full","Not Towing","Swerving","001","5237",,
"2019-161-8/07/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2019-162-8/07/2020","01",0,"SA","Station Wagon","2005","North East","Male","075","SA","C ","Full","Not Towing","Straight Ahead","002","5019",,
"2019-162-8/07/2020","02",0,"SA","Station Wagon","2016","North East","Female","026","SA","C ","Full","Not Towing","Straight Ahead","001","5234",,
