"REPORT_ID","Unit No","No Of Cas","Veh Reg State","Unit Type","Veh Year","Direction Of Travel","Sex","Age","Lic State","Licence Class","Licence Type","Towing","Unit Movement","Number Occupants","Postcode","Rollover","Fire"
"2017-7724-15/08/2019","03",0,"SA","Station Wagon","2013","North East","Male","029","NT","C ","Full","Not Towing","Straight Ahead","001","5092",,
"2017-7725-15/08/2019","01",0,"SA","Motor Cars - Sedan","2016","West","Male","050","SA","C ","Full","Not Towing","Straight Ahead","001","5050",,
"2017-7725-15/08/2019","02",0,"SA","Motor Cars - Sedan","2012","West","Male","051","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5068",,
"2017-7726-15/08/2019","01",0,"SA","Motor Cars - Sedan","1997","South East","Male","025","VIC","XX","Unknown","Not Towing","Straight Ahead","002","3300",,
"2017-7726-15/08/2019","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-7727-15/08/2019","01",0,"SA","Station Wagon","2004","South West","Female","026","SA","C ","Full","Not Towing","Straight Ahead","001","5212",,
"2017-7727-15/08/2019","02",0,,"Animal - Wild",,,,,,,,,,,,,
"2017-7728-15/08/2019","01",0,"SA","Utility","2009","North East","Male","024","SA","HR","Full","Not Towing","Straight Ahead","001","5700",,
"2017-7728-15/08/2019","02",0,,"Sign Post",,,,,,,,,,,,,
"2017-7728-15/08/2019","03",0,,"Stobie Pole",,,,,,,,,,,,,
"2017-7729-15/08/2019","01",0,"SA","Utility","2007","North","Male","017","NT","C ","Learners","Not Towing","Straight Ahead","001","5044",,
"2017-7729-15/08/2019","02",1,"SA","Utility","2008","North","Male","050","SA","MRR ","Full","Not Towing","Stopped on Carriageway","001","5024",,
"2017-7730-15/08/2019","01",1,"SA","Motor Cars - Sedan","2014","South West","Female","050","SA","C ","Full","Not Towing","Stopped on Carriageway","001","XXXX",,
"2017-7730-15/08/2019","02",0,"SA","Motor Cars - Sedan","2015","South West","Female","046","SA","C ","Full","Not Towing","Left Turn","001","5025",,
"2017-7731-15/08/2019","01",0,"SA","Motor Cars - Sedan","2007","South East","Female","037","SA","C ","Full","Not Towing","Straight Ahead","001","5095",,
"2017-7731-15/08/2019","02",1,,"Pedestrian on Road",,"North","Male","013",,,,,"Crossing without Control",,"5098",,
"2017-7732-15/08/2019","01",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2017-7732-15/08/2019","02",0,"SA","Station Wagon","2015","South","Female","063","SA","C ","Full","Not Towing","Straight Ahead","001","5117",,
"2017-7732-15/08/2019","03",0,"SA","Utility","2014","South","Male","053","SA","C R ","Full","Not Towing","Stopped on Carriageway","001","5120",,
"2017-7732-15/08/2019","04",0,"SA","Utility","2011","South","Male","027","SA","C ","Full","Not Towing","Straight Ahead","001","5120",,
"2017-7733-15/08/2019","01",0,"SA","Motor Cars - Sedan","2015","North","Female","021","SA","C ","Full","Not Towing","Straight Ahead","001","5159",,
"2017-7733-15/08/2019","02",0,"SA","Motor Cars - Sedan","2012","East","Male","031","UNKNOWN","XX","Unknown","Not Towing","Leaving Private Driveway","002","5022",,
"2017-7734-15/08/2019","01",0,"SA","Motor Cars - Sedan","2013","North","Male","035","SA","C ","Full","Not Towing","Straight Ahead","001","5163",,
"2017-7734-15/08/2019","02",0,"SA","Taxi Cab","2011","South","Male","031","SA","C ","Full","Not Towing","Right Turn","001","5085",,
"2017-7735-15/08/2019","01",1,"SA","Utility","2015","North","Male","033","SA","HR","Full","Not Towing","Stopped on Carriageway","001","5043",,
"2017-7735-15/08/2019","02",1,"SA","Utility","2016","North","Male","041","SA","C ","Full","Not Towing","Straight Ahead","001","5108",,
"2017-7736-15/08/2019","01",0,"SA","Motor Cars - Sedan","2003","South West","Female","048","SA","C ","Full","Not Towing","Straight Ahead","001","5126",,
"2017-7736-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-7737-15/08/2019","01",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-7737-15/08/2019","02",0,"SA","Motor Cars - Sedan","2000","North East","Male","017","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","002","5171",,
"2017-7737-15/08/2019","03",0,"SA","Motor Cars - Sedan","2003","North East","Male","052","SA","C ","Full","Not Towing","Straight Ahead","001","5161",,
"2017-7738-15/08/2019","01",0,"SA","RIGID TRUCK LGE GE 4.5T","1995","West","Male","037","SA","MR","Full","Not Towing","Straight Ahead","001","5107",,
"2017-7738-15/08/2019","02",0,"SA","Motor Cars - Sedan","1999","East","Male","019","UNKNOWN","C ","Full","Not Towing","Right Turn","001","5012",,
"2017-7739-15/08/2019","01",1,"SA","Station Wagon","2011","West","Female","030","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5501",,
"2017-7739-15/08/2019","02",0,"SA","Station Wagon","1996","West","Male","021","SA","C ","Full","Trailer","Straight Ahead","002","5110",,
"2017-7740-15/08/2019","01",0,"SA","Station Wagon","1996","South","Male","018","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5159",,
"2017-7740-15/08/2019","02",0,"SA","Station Wagon","2007","South","Female","069","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5163",,
"2017-7741-15/08/2019","01",1,"VIC","Motor Cycle","2009","South","Male","032","SA","C R ","Full","Not Towing","Straight Ahead","001","5115",,
"2017-7741-15/08/2019","02",0,"SA","Motor Cars - Sedan","2012","North","Female","044","SA","C ","Full","Not Towing","Right Turn","001","5086",,
"2017-7742-15/08/2019","01",0,"SA","Station Wagon","1997","South","Male","023","SA","C ","Provisional 2","Not Towing","Stopped on Carriageway","001","5108",,
"2017-7742-15/08/2019","02",0,"SA","Motor Cars - Sedan","1995","South","Male","025","SA","C ","Full","Not Towing","Straight Ahead","001","5108",,
"2017-7743-15/08/2019","01",0,"SA","Utility","1999","South","Male","044","SA","MR","Full","Not Towing","Left Turn","003","5047",,
"2017-7743-15/08/2019","02",0,"SA","Station Wagon","2009","South","Female","032","SA","C ","Full","Not Towing","Straight Ahead","002","5044",,
"2017-7744-15/08/2019","01",0,"SA","Station Wagon","1997","North","Female","041","SA","C ","Full","Not Towing","Straight Ahead","004","5320",,
"2017-7744-15/08/2019","02",0,"SA","Motor Cars - Sedan","1999","North","Male","047","SA","C ","Full","Not Towing","Straight Ahead","003","5320",,
"2017-7745-15/08/2019","01",0,"SA","Motor Cars - Sedan","2015","North East","Female","064","SA","C ","Full","Not Towing","Right Turn","001","XXXX",,
"2017-7745-15/08/2019","02",0,"SA","Motor Cars - Sedan","2012","South","Male","067","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2017-7746-15/08/2019","01",1,"SA","Motor Cars - Sedan","2008","South West","Male","072","SA","C ","Full","Not Towing","Straight Ahead","001","5090",,
"2017-7746-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-7747-15/08/2019","01",0,"SA","Motor Cars - Sedan","2008","South","Male","069","SA","C ","Full","Not Towing","Straight Ahead","001","5017",,
"2017-7747-15/08/2019","02",0,"SA","Station Wagon","2005","South","Female","031","SA","C ","Full","Not Towing","U Turn","002","5019",,
"2017-7748-15/08/2019","01",0,"VIC","RIGID TRUCK LGE GE 4.5T","2016","South","Male","034","SA","HR","Full","Not Towing","Left Turn","002","5009",,
"2017-7748-15/08/2019","02",0,"SA","Motor Cars - Sedan","2011","South","Male","029","SA","C ","Full","Not Towing","Overtaking - on Left","001","XXXX",,
"2017-7749-15/08/2019","01",0,"SA","Motor Cars - Sedan","2001","East","Female","055","SA","C ","Full","Not Towing","Straight Ahead","002","5023",,
"2017-7749-15/08/2019","02",0,"SA","Station Wagon","2010","South","Female","041","SA","C ","Full","Not Towing","Right Turn","002","5011",,
"2017-7750-15/08/2019","01",0,"SA","Motor Cars - Sedan","2001","South East","Female","035","SA","C ","Full","Not Towing","Straight Ahead","003","5114",,
"2017-7750-15/08/2019","02",0,"SA","Station Wagon","2005","South East","Male","020","SA","C ","Provisional 2","Not Towing","Straight Ahead","004","5353",,
"2017-7751-15/08/2019","01",0,"SA","Motor Cars - Sedan","2014","West","Male","022","SA","C ","Full","Not Towing","Straight Ahead","001","5092",,
"2017-7751-15/08/2019","02",0,"SA","OMNIBUS","2008","West","Male","036","SA","HR","Full","Not Towing","Straight Ahead","003","5114",,
"2017-7752-15/08/2019","01",0,,"Pedestrian on Road",,"North","Female","035",,,,,"Crossing without Control",,"5070",,
"2017-7752-15/08/2019","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","UnParking - Parallel","001","XXXX",,
"2017-7753-15/08/2019","01",2,"SA","Motor Cars - Sedan","2002","South West","Female","019","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","002","5211",,
"2017-7753-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-7754-15/08/2019","01",0,"SA","Motor Cars - Sedan","1998","East","Female","025","O/S","XX","Unknown","Not Towing","Straight Ahead","001","5084",,
"2017-7754-15/08/2019","02",0,"SA","Utility","2016","East","Male","058","SA","C ","Full","Not Towing","Straight Ahead","001","5066",,
"2017-7755-15/08/2019","01",1,"SA","Motor Cars - Sedan","2016","West","Female","023","SA","C ","Full","Not Towing","Straight Ahead","001","5110",,
"2017-7755-15/08/2019","02",0,"SA","Motor Cars - Sedan","2005","West","Female","024","SA","C ","Full","Not Towing","Straight Ahead","002","5125",,
"2017-7756-15/08/2019","01",0,"SA","Utility","2015","North East","Male","043","SA","C ","Full","Not Towing","U Turn","001","5501",,
"2017-7756-15/08/2019","02",0,"SA","Motor Cars - Sedan","1998","North East","Female","044","SA","C ","Full","Trailer","Straight Ahead","001","5501",,
"2017-7757-15/08/2019","01",0,"SA","Other Defined Special Vehicle","2015","East","Male","048","SA","HR","Full","Not Towing","Stopped on Carriageway","001","5012",,
"2017-7757-15/08/2019","02",0,"SA","Other Defined Special Vehicle","1998","East","Male","047","SA","MR","Full","Not Towing","Straight Ahead","001","5021",,
"2017-7758-15/08/2019","01",0,"SA","SEMI TRAILER","2005","South West","Male","060","SA","HC","Full","Trailer","Straight Ahead","001","5074",,
"2017-7758-15/08/2019","02",0,"SA","Motor Cars - Sedan","2007","South West","Male","053","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5015",,
"2017-7758-15/08/2019","03",0,"SA","Station Wagon","2010","South West","Female","054","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5019",,
"2017-7758-15/08/2019","04",0,"SA","Taxi Cab","2016","South West","Male","025","UNKNOWN","XX","Unknown","Not Towing","Stopped on Carriageway","001","5014",,
"2017-7758-15/08/2019","05",0,"SA","Motor Cars - Sedan","2013","South West","Female","022","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5016",,
"2017-7759-15/08/2019","01",0,"SA","Motor Cars - Sedan","2003","North East","Female","051","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5108",,
"2017-7759-15/08/2019","02",0,"SA","Motor Cars - Sedan","2007","North East","Male","019","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5108",,
"2017-7760-15/08/2019","01",0,"SA","Motor Cars - Sedan","1998","South West","Male","048","SA","C ","Full","Not Towing","Straight Ahead","004","5114",,
"2017-7760-15/08/2019","02",0,"SA","Station Wagon","2016","South West","Female","072","SA","C ","Full","Not Towing","Straight Ahead","002","5113",,
"2017-7761-15/08/2019","01",0,"SA","Motor Cars - Sedan","2007","West","Male","031","SA","C ","Full","Not Towing","Swerving","001","5072",,
"2017-7761-15/08/2019","02",0,"SA","SEMI TRAILER","2016","West","Male","040","SA","HCR ","Full","Not Towing","Straight Ahead","001","5255",,
"2017-7761-15/08/2019","03",0,,"Guard Rail",,,,,,,,,,,,,
"2017-7762-15/08/2019","01",2,"SA","Utility","2003","West","Male","080","SA","C ","Full","Not Towing","Straight Ahead","002","5254",,
"2017-7762-15/08/2019","02",0,"UNKNOWN","Motor Cars - Sedan","XXXX","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Parked","001","XXXX",,
"2017-7763-15/08/2019","01",1,"SA","Motor Cars - Sedan","1994","South East","Male","029","SA","C ","Probationary","Not Towing","Straight Ahead","001","5114",,
"2017-7764-15/08/2019","01",1,"SA","Station Wagon","2006","South West","Male","053","SA","C R ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2017-7764-15/08/2019","02",0,,"Animal - Domestic - Not Ridden",,,,,,,,,,,,,
"2017-7764-15/08/2019","03",0,"SA","Utility","2011","North East","Male","031","SA","C R ","Full","Not Towing","Straight Ahead","001","5211",,
"2017-7765-15/08/2019","01",0,"SA","Motor Cars - Sedan","2006","South West","Male","043","SA","C ","Full","Not Towing","Straight Ahead","001","5070",,
"2017-7765-15/08/2019","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2017-7766-15/08/2019","01",0,"SA","Station Wagon","2011","North East","Female","047","SA","C R ","Full","Not Towing","Straight Ahead","001","5011",,
"2017-7766-15/08/2019","02",1,"SA","Motor Cars - Sedan","2015","South East","Male","034","WA","C ","Full","Not Towing","Right Turn","001","5011",,
"2017-7767-15/08/2019","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2013","West","Male","029","SA","MR","Full","Not Towing","Straight Ahead","001","5118",,
"2017-7767-15/08/2019","02",0,"SA","Motor Cars - Sedan","2004","West","Male","077","SA","C ","Full","Not Towing","Parked","001","5084",,
"2017-7768-15/08/2019","01",0,"SA","Station Wagon","1989","South","Female","036","SA","C ","Full","Not Towing","Straight Ahead","002","5114",,
"2017-7768-15/08/2019","02",0,"SA","Panel Van","2008","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2017-7769-15/08/2019","01",0,"SA","Station Wagon","2009","West","Male","043","SA","C ","Full","Not Towing","Straight Ahead","001","5097",,
"2017-7769-15/08/2019","02",0,"SA","Motor Cars - Sedan","2007","East","Female","034","SA","C ","Full","Not Towing","Right Turn","003","5088",,
"2017-7770-15/08/2019","01",0,"SA","Station Wagon","2003","North","Male","054","SA","C ","Full","Not Towing","Straight Ahead","003","5169",,
"2017-7770-15/08/2019","02",0,"SA","Station Wagon","1999","East","Male","017","SA","C ","Full","Not Towing","Left Turn","001","5161",,
"2017-7771-15/08/2019","01",1,,"Pedestrian on Road",,"North","Male","040",,,,,"Crossing without Control",,"5086",,
"2017-7771-15/08/2019","02",0,"UNKNOWN","Station Wagon","XXXX","East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Left Turn","001","XXXX",,
"2017-7772-15/08/2019","01",1,"SA","Utility","1998","South West","Male","050","SA","HR","Full","Not Towing","Straight Ahead","001","5417",,
"2017-7772-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-7773-15/08/2019","01",0,"SA","Motor Cars - Sedan","2009","South East","Male","023","SA","C ","Full","Not Towing","Right Turn","001","5088",,
"2017-7773-15/08/2019","02",0,"SA","OMNIBUS","1997","North West","Male","064","SA","HR","Full","Not Towing","Straight Ahead","002","5066",,
"2017-7774-15/08/2019","01",0,"SA","Motor Cars - Sedan","2012","North East","Male","057","SA","C ","Full","Not Towing","Straight Ahead","001","5171",,
"2017-7774-15/08/2019","02",0,"SA","Motor Cars - Sedan","1996","North West","Male","021","SA","C ","Full","Not Towing","Right Turn","001","5074",,
"2017-7775-15/08/2019","01",0,"SA","Motor Cars - Sedan","2015","South East","Female","040","SA","C ","Full","Not Towing","Straight Ahead","001","5018",,
"2017-7775-15/08/2019","02",0,"SA","Motor Cars - Sedan","2010","South East","Female","041","SA","C ","Full","Not Towing","Swerving","001","5049",,
"2017-7776-15/08/2019","01",0,"SA","Motor Cars - Sedan","2003","East","Male","021","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5114",,
"2017-7776-15/08/2019","02",0,"SA","Utility","2004","East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-7777-15/08/2019","01",0,"SA","Motor Cars - Sedan","1995","North","Male","079","SA","C ","Full","Not Towing","Parking - Angle","002","5290",,
"2017-7777-15/08/2019","02",0,"SA","Station Wagon","2014","North",,,,,,"Not Towing","Parked","000",,,
"2017-7777-15/08/2019","03",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-7777-15/08/2019","04",0,"SA","Motor Cars - Sedan","2013","North",,,,,,"Not Towing","Parked","000",,,
"2017-7777-15/08/2019","05",0,"SA","Station Wagon","2004","North",,,,,,"Not Towing","Parked","000",,,
"2017-7778-15/08/2019","01",0,"SA","Station Wagon","2014","South","Female","058","SA","C ","Full","Not Towing","Straight Ahead","001","5087",,
"2017-7778-15/08/2019","02",0,"SA","Utility","2010","West","Male","024","SA","HR","Full","Not Towing","Right Turn","001","5086",,
"2017-7779-15/08/2019","01",0,"VIC","SEMI TRAILER","2014","South","Male","035","VIC","HCR ","Full","Trailer","Straight Ahead","001","3401",,
"2017-7779-15/08/2019","02",0,"SA","Motor Cars - Sedan","2004","North","Female","064","SA","C ","Full","Not Towing","Straight Ahead","001","5051",,
"2017-7780-15/08/2019","01",0,"SA","Motor Cars - Sedan","1996","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","XXXX",,
"2017-7780-15/08/2019","02",0,,"Guard Rail",,,,,,,,,,,,,
"2017-7781-15/08/2019","01",1,"SA","Motor Cars - Sedan","2000","South","Female","050","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5035",,
"2017-7781-15/08/2019","02",0,"SA","SEMI TRAILER","1998","South","Male","071","SA","MCR ","Full","Not Towing","Straight Ahead","001","5013",,
"2017-7782-15/08/2019","01",1,,"Pedal Cycle",,"South","Female","040",,,,,"Straight Ahead","001","5008",,
"2017-7782-15/08/2019","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Right Turn","001","XXXX",,
"2017-7783-15/08/2019","01",0,"SA","Motor Cars - Sedan","2001","South","Female","038","SA","C ","Provisional 2","Not Towing","Straight Ahead","002","5096",,
"2017-7783-15/08/2019","02",0,"SA","Motor Cars - Sedan","2015","West","Female","031","SA","C ","Full","Not Towing","Right Turn","002","5016",,
"2017-7784-15/08/2019","01",0,"SA","Motor Cars - Sedan","2006","North","Female","034","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5049",,
"2017-7784-15/08/2019","02",0,"SA","OMNIBUS","2005","North","Male","043","SA","HR","Full","Not Towing","Straight Ahead","001","5163",,
"2017-7785-15/08/2019","01",0,"SA","Motor Cars - Sedan","2009","North East",,,,,,"Not Towing","Parked","000",,,
"2017-7785-15/08/2019","02",0,"SA","Station Wagon","2001","North East","Female","053","SA","C ","Full","Not Towing","Straight Ahead","002","5118",,
"2017-7786-15/08/2019","01",0,"SA","Motor Cars - Sedan","2004","North East","Female","025","UNKNOWN","XX","Unknown","Not Towing","Right Turn","001","5081",,
"2017-7786-15/08/2019","02",0,"SA","Station Wagon","1998","North West","Female","021","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5023",,
"2017-7787-15/08/2019","01",0,"SA","Motor Cars - Sedan","1989","South West","Male","025","O/S","C ","Full","Not Towing","Right Turn","001","5170",,
"2017-7787-15/08/2019","02",0,"SA","Motor Cars - Sedan","2003","South East","Female","083","SA","C ","Full","Not Towing","Straight Ahead","001","5171",,
"2017-7787-15/08/2019","03",0,"SA","Station Wagon","2016","North West","Female","048","SA","C ","Full","Not Towing","Straight Ahead","002","XXXX",,
"2017-7788-15/08/2019","01",0,"SA","Motor Cars - Sedan","1991","South East","Female","019","SA","C ","Provisional 2","Not Towing","Right Turn","001","XXXX",,
"2017-7788-15/08/2019","02",0,,"Sign Post",,,,,,,,,,,,,
"2017-7788-15/08/2019","03",0,,"Tree",,,,,,,,,,,,,
"2017-7789-15/08/2019","01",0,"SA","Motor Cars - Sedan","2009","East",,,,,,"Not Towing","Parked","000",,,
"2017-7789-15/08/2019","02",0,"SA","RIGID TRUCK LGE GE 4.5T","1990","South","Male","043","SA","MRRD","Full","Not Towing","Leaving Private Driveway","002","5033",,
"2017-7790-15/08/2019","01",0,"SA","Motor Cars - Sedan","2005","East","Female","044","SA","C RD","Full","Not Towing","Stopped on Carriageway","001","5162",,
"2017-7790-15/08/2019","02",0,"SA","Motor Cars - Sedan","2001","East","Male","019","SA","C RD","Provisional 2","Not Towing","Straight Ahead","001","5162",,
"2017-7791-15/08/2019","01",0,"SA","Station Wagon","2009","South","Female","024","UNKNOWN","C ","Full","Not Towing","Right Turn","002","XXXX",,
"2017-7791-15/08/2019","02",0,"SA","Station Wagon","2015","West","Female","041","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2017-7792-15/08/2019","01",1,"SA","Motor Cars - Sedan","2014","South","Female","066","SA","C ","Full","Not Towing","Stopped on Carriageway","001","XXXX",,
"2017-7792-15/08/2019","02",0,"UNKNOWN","BDOUBLE - ROAD TRAIN","XXXX","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-7793-15/08/2019","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2004","North","Male","054","SA","MR","Full","Not Towing","Straight Ahead","001","5157",,
"2017-7793-15/08/2019","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2017-7794-15/08/2019","01",0,"SA","Motor Cars - Sedan","2015","West","Female","019","SA","C ","Provisional 2","Not Towing","Straight Ahead","002","5011",,
"2017-7794-15/08/2019","02",0,"SA","Station Wagon","1998","North East","Female","018","SA","C ","Provisional 1 ","Not Towing","Right Turn","001","5066",,
"2017-7795-15/08/2019","01",0,"SA","Motor Cycle","2013","North West","Male","023","SA","C RD","Learners","Not Towing","Straight Ahead","001","5107",,
"2017-7795-15/08/2019","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2017-7796-15/08/2019","01",0,"SA","Motor Cars - Sedan","2012","South West","Female","041","SA","C ","Full","Not Towing","Parked","002","5092",,
"2017-7796-15/08/2019","02",0,,"Pedal Cycle",,"South West","Male","011",,,,,"Straight Ahead","001","5097",,
"2017-7797-15/08/2019","01",1,"SA","Motor Cars - Sedan","2002","West","Female","050","SA","C ","Full","Not Towing","Left Turn","002","5065",,
"2017-7797-15/08/2019","02",0,"SA","Station Wagon","2017","West","Female","029","SA","C ","Full","Not Towing","Stopped on Carriageway","001","XXXX",,
"2017-7798-15/08/2019","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2009","North","Male","038","SA","HCR ","Full","Not Towing","Stopped on Carriageway","001","5098",,
"2017-7798-15/08/2019","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2017-7799-15/08/2019","01",0,"UNKNOWN","RIGID TRUCK LGE GE 4.5T","XXXX","East","Male","035","SA","MCR ","Full",,"Straight Ahead","002","5108",,
"2017-7799-15/08/2019","02",0,,"Tree",,,,,,,,,,,,,
"2017-7800-15/08/2019","01",0,"SA","Motor Cars - Sedan","2005","West","Female","020","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5034",,
"2017-7800-15/08/2019","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","West",,,,,,"Unknown","Parked","000",,,
"2017-7801-15/08/2019","01",0,"SA","Station Wagon","2010","West","Female","040","SA","XX","Unknown","Not Towing","Straight Ahead","002","5072",,
"2017-7801-15/08/2019","02",1,"SA","Motor Cars - Sedan","2010","East","Female","071","SA","C ","Full","Not Towing","Right Turn","001","5065",,
"2017-7802-15/08/2019","01",0,"SA","Motor Cars - Sedan","2000","West","Male","055","SA","HR","Full","Not Towing","Leaving Private Driveway","001","5169",,
"2017-7802-15/08/2019","02",0,"SA","Motor Cars - Sedan","2005","South","Male","026","SA","C ","Full","Not Towing","Straight Ahead","001","5162",,
"2017-7803-15/08/2019","01",0,"SA","Utility","2016","South","Male","034","SA","XX","Unknown","Not Towing","Swerving","001","5085",,
"2017-7803-15/08/2019","02",0,"SA","Motor Cars - Sedan","2008","South","Male","054","SA","C ","Full","Not Towing","Straight Ahead","001","5067",,
"2017-7804-15/08/2019","01",1,"SA","Station Wagon","2013","South East","Male","077","SA","C R ","Full","Not Towing","Right Turn","001","5052",,
"2017-7804-15/08/2019","02",0,"SA","Station Wagon","2016","North West","Female","041","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5157",,
"2017-7804-15/08/2019","03",0,"SA","Station Wagon","2017","North","Female","062","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5159",,
"2017-7804-15/08/2019","04",0,"SA","Motor Cars - Sedan","2008","North","Male","017","SA","C ","Provisional 1 ","Not Towing","Stopped on Carriageway","001","5044",,
"2017-7804-15/08/2019","05",0,"SA","Station Wagon","2012","North","Female","044","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5051",,
"2017-7804-15/08/2019","06",0,"SA","Station Wagon","2010","North","Male","038","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5051",,
"2017-7805-15/08/2019","01",0,"SA","Motor Cars - Sedan","2008","East","Female","035","SA","C ","Full","Not Towing","Straight Ahead","002","5083",,
"2017-7805-15/08/2019","02",0,"SA","Motor Cars - Sedan","2003","South","Female","029","SA","C ","Provisional 2","Not Towing","Leaving Private Driveway","001","5085",,
"2017-7806-15/08/2019","01",0,"SA","Motor Cars - Sedan","2015","West","Female","048","SA","C ","Full","Not Towing","Straight Ahead","001","5022",,
"2017-7806-15/08/2019","02",0,"SA","Motor Cars - Sedan","2012","West","Female","026","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5088",,
"2017-7806-15/08/2019","03",0,"NSW","Motor Cars - Sedan","2015","West","Male","080","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5070",,
"2017-7807-15/08/2019","01",0,"SA","Motor Cars - Sedan","2016","South","Female","058","SA","C ","Full","Not Towing","Straight Ahead","002","5051",,
"2017-7807-15/08/2019","02",0,"SA","Motor Cars - Sedan","2011","South","Male","XXX","SA","C ","Full","Not Towing","Straight Ahead","001","5161",,
"2017-7808-15/08/2019","01",1,"SA","Motor Cars - Sedan","2006","West","Female","045","SA","C ","Provisional 2","Not Towing","Right Turn","001","5066",,
"2017-7808-15/08/2019","02",0,"SA","Station Wagon","2016","East","Male","062","SA","C ","Full","Not Towing","Straight Ahead","001","5066",,
"2017-7809-15/08/2019","01",0,"SA","Station Wagon","2015","North East","Female","083","SA","C ","Full","Not Towing","Swerving","002","5244",,
"2017-7809-15/08/2019","02",0,"SA","Motor Cars - Sedan","2004","North East","Female","018","SA","C ","Provisional 1 ","Not Towing","Stopped on Carriageway","001","5153",,
"2017-7810-15/08/2019","01",0,"SA","Motor Cars - Sedan","2007","North","Male","022","SA","C ","Provisional 2","Not Towing","Right Turn","002","5096",,
"2017-7810-15/08/2019","02",0,"SA","Motor Cars - Sedan","1997","South West","Female","058","SA","C ","Full","Not Towing","Straight Ahead","001","5084",,
"2017-7811-15/08/2019","01",1,"SA","Motor Cycle","2010","North West","Male","025","SA","C R ","Full","Not Towing","Straight Ahead","001","5015","Y",
"2017-7812-15/08/2019","01",0,"SA","Utility","2016","North","Male","036","SA","C R ","Full","Not Towing","Left Turn","001","5070",,
"2017-7812-15/08/2019","02",1,,"Pedestrian on Road",,"South","Female","025",,,,,"Crossing without Control",,"XXXX",,
"2017-7813-15/08/2019","01",0,"SA","Motor Cars - Sedan","1989","North East","Male","017","SA","C ","Provisional 1 ","Not Towing","Right Turn","001","5019",,
