"REPORT_ID","Unit No","No Of Cas","Veh Reg State","Unit Type","Veh Year","Direction Of Travel","Sex","Age","Lic State","Licence Class","Licence Type","Towing","Unit Movement","Number Occupants","Postcode","Rollover","Fire"
"2018-12891-17/01/2020","02",0,,"Traffic Signal Pole",,,,,,,,,,,,,
"2018-12892-17/01/2020","01",0,"SA","Motor Cars - Sedan","2008","North East","Female","022","SA","C ","Full","Not Towing","Straight Ahead","001","5153",,
"2018-12892-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-12893-17/01/2020","01",1,"SA","Utility","2010","North","Male","021","SA","C ","Full","Not Towing","Straight Ahead","001","5155",,
"2018-12893-17/01/2020","02",0,"SA","Other Defined Special Vehicle","2009","North","Male","060","SA","HRR ","Full","Not Towing","Straight Ahead","001","5108",,
"2018-12894-17/01/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2009","East","Male","021","SA","HR","Provisional 2","Not Towing","U Turn","001","5018",,
"2018-12894-17/01/2020","02",0,"SA","Utility","2013","East",,,,,,"Not Towing","Parked","000",,,
"2018-12895-17/01/2020","01",0,"SA","Motor Cars - Sedan","2015","West","Female","076","SA","C ","Full","Not Towing","Leaving Private Driveway","001","5062",,
"2018-12895-17/01/2020","02",0,,"Pedal Cycle",,"North","Unknown","XXX",,,,,"Straight Ahead","001","XXXX",,
"2018-12896-17/01/2020","01",0,"SA","Motor Cars - Sedan","2005","South East","Female","020","SA","C ","Full","Not Towing","Unparking -Angle","001","5607",,
"2018-12896-17/01/2020","02",0,,"Pedestrian on Road",,"North West","Male","030",,,,,"Walking on Road",,"5607",,
"2018-12897-17/01/2020","01",1,"SA","Motor Cycle","2015","North East","Male","059","SA","C R ","Full","Not Towing","Right Turn","001","5043",,
"2018-12897-17/01/2020","02",0,"UNKNOWN","Motor Cars - Sedan","XXXX","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-12898-17/01/2020","01",0,"SA","Motor Cars - Sedan","2010","South East","Female","020","SA","C R ","Full","Not Towing","Straight Ahead","002","5108",,
"2018-12898-17/01/2020","02",1,"SA","Motor Cars - Sedan","1995","South East","Female","049","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5108",,
"2018-12898-17/01/2020","03",0,"SA","Station Wagon","2007","South East","Female","042","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5107",,
"2018-12898-17/01/2020","04",1,"SA","Motor Cars - Sedan","2008","South East","Female","030","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5108",,
"2018-12898-17/01/2020","05",0,"SA","Station Wagon","2014","South East","Female","039","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5108",,
"2018-12899-17/01/2020","01",0,"SA","Motor Cars - Sedan","2012","South West","Female","032","SA","C ","Full","Not Towing","Straight Ahead","004","5107",,
"2018-12899-17/01/2020","02",0,"SA","Utility","2014","North West","Male","052","SA","MRR ","Full","Not Towing","Right Turn","001","5096",,
"2018-12900-17/01/2020","01",0,"SA","Motor Cars - Sedan","2016","South","Male","033","SA","C ","Full","Not Towing","Straight Ahead","001","5062",,
"2018-12900-17/01/2020","02",0,"SA","Station Wagon","2005","South","Male","035","SA","C ","Provisional 1 ","Not Towing","UnParking - Parallel","002","5063",,
"2018-12901-17/01/2020","01",0,"SA","Motor Vehicle - Type Unknown","2015","South","Male","059","SA","HRR ","Full","Not Towing","Stopped on Carriageway","002","5118",,
"2018-12901-17/01/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2005","South","Male","045","SA","HR","Full","Not Towing","Straight Ahead","001","5013",,
"2018-12902-17/01/2020","01",0,"SA","Motor Cycle","2014","North","Male","032","SA","C R ","Full","Not Towing","Straight Ahead","001","5032",,
"2018-12902-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-12903-17/01/2020","01",0,"SA","Motor Cars - Sedan","2006","North East","Male","059","SA","C ","Full","Not Towing","Straight Ahead","001","5070",,
"2018-12903-17/01/2020","02",0,,"Other Inanimate Object",,,,,,,,,,,,,
"2018-12904-17/01/2020","01",0,"SA","Motor Cars - Sedan","2008","North","Female","035","SA","C ","Full","Not Towing","Right Turn","001","5042",,
"2018-12904-17/01/2020","02",0,,"Pedal Cycle",,"South","Male","044",,,,,"Straight Ahead","001","5051",,
"2018-12905-17/01/2020","01",0,"SA","Motor Cars - Sedan","2000","South West","Female","017","SA","C ","Provisional 1 ","Not Towing","Right Turn","001","5025",,
"2018-12905-17/01/2020","02",0,"SA","Station Wagon","2001","South East","Female","033","SA","C ","Full","Not Towing","Straight Ahead","001","5015",,
"2018-12906-17/01/2020","01",1,"SA","Motor Cars - Sedan","2009","West","Male","080","SA","C ","Full","Not Towing","Straight Ahead","002","5045",,
"2018-12906-17/01/2020","02",0,"SA","Motor Cars - Sedan","2017","North","Male","048","SA","C ","Full","Not Towing","Right Turn","001","5066",,
"2018-12907-17/01/2020","01",1,"SA","Utility","2010","North","Male","037","SA","C ","Full","Not Towing","Straight Ahead","001","5032",,
"2018-12907-17/01/2020","02",1,"SA","Station Wagon","2016","East","Female","050","SA","C ","Full","Not Towing","Right Turn","001","5022",,
"2018-12908-17/01/2020","01",0,"SA","Motor Cars - Sedan","2012","South East","Male","042","SA","C ","Full","Not Towing","Entering Private Driveway","001","5152",,
"2018-12908-17/01/2020","02",1,,"Pedal Cycle",,"South East","Male","XXX",,,,,"Straight Ahead","001","5153",,
"2018-12909-17/01/2020","01",1,"SA","Motor Cycle","2006","South East","Male","020","SA","C RD","Learners","Not Towing","Straight Ahead","001","5222","Y",
"2018-12910-17/01/2020","01",1,"SA","Motor Cars - Sedan","2009","East","Female","060","SA","C ","Full","Not Towing","Straight Ahead","001","5608",,
"2018-12910-17/01/2020","02",1,"SA","Motor Cars - Sedan","2003","South","Female","048","SA","C ","Full","Not Towing","Right Turn","002","5609",,
"2018-12911-17/01/2020","01",2,"SA","Motor Cars - Sedan","2012","East","Female","045","SA","C ","Full","Not Towing","Right Turn","002","5082",,
"2018-12911-17/01/2020","02",0,"SA","Motor Cars - Sedan","2015","South","Female","055","SA","C ","Full","Not Towing","Straight Ahead","002","5010",,
"2018-12912-17/01/2020","01",1,"SA","Motor Cycle","2009","North West","Male","048","SA","MRRD","Full","Not Towing","Straight Ahead","001","5160",,
"2018-12912-17/01/2020","02",0,"SA","Utility","2016","North East","Male","045","SA","C ","Full","Not Towing","Left Turn","001","5159",,
"2018-12913-17/01/2020","01",1,"NSW","Station Wagon","XXXX","South East","Male","076","NSW","C ","Full","Not Towing","Straight Ahead","001","2750",,
"2018-12913-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-12914-17/01/2020","01",1,"SA","Motor Cycle","2006","North East","Male","060","SA","HCR ","Full","Not Towing","Swerving","001","5157","Y",
"2018-12915-17/01/2020","01",0,"SA","Utility","2008","East","Male","049","SA","MRR ","Full","Not Towing","Swerving","001","5232",,
"2018-12915-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-12916-17/01/2020","01",0,"SA","OMNIBUS","2015","East","Male","065","SA","LR","Full","Not Towing","Straight Ahead","001","5072",,
"2018-12916-17/01/2020","02",0,"SA","Taxi Cab","2013","East","Male","030","SA","C ","Full","Not Towing","Straight Ahead","002","5044",,
"2018-12916-17/01/2020","03",0,"SA","Station Wagon","2009","East","Female","041","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5050",,
"2018-12917-17/01/2020","01",0,"SA","Station Wagon","2016","North East","Female","033","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5008",,
"2018-12917-17/01/2020","02",0,"SA","Motor Cars - Sedan","2009","North East","Female","024","SA","C ","Full","Not Towing","Straight Ahead","001","5012",,
"2018-12918-17/01/2020","01",0,"SA","Station Wagon","2002","South West","Male","031","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5093",,
"2018-12918-17/01/2020","02",0,,"Guard Rail",,,,,,,,,,,,,
"2018-12918-17/01/2020","03",0,,"Tree",,,,,,,,,,,,,
"2018-12919-17/01/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2005","South","Male","021","SA","HC","Full","Not Towing","Straight Ahead","001","5125",,
"2018-12919-17/01/2020","02",0,"SA","Utility","2011","South","Male","057","SA","HC","Full","Not Towing","Stopped on Carriageway","001","5011",,
"2018-12919-17/01/2020","03",0,"SA","Utility","2009","South","Male","047","SA","MR","Full","Trailer","Stopped on Carriageway","001","5008",,
"2018-12920-17/01/2020","01",0,"SA","Utility","2009","West","Male","040","SA","C ","Full","Trailer","Straight Ahead","002","5089",,
"2018-12920-17/01/2020","02",0,"SA","Taxi Cab","2011","West","Male","030","SA","HR","Full","Not Towing","Straight Ahead","002","XXXX",,
"2018-12920-17/01/2020","03",0,"SA","Motor Cars - Sedan","2017","West","Male","044","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5152",,
"2018-12921-17/01/2020","01",0,"SA","Motor Cars - Sedan","2006","East","Female","076","SA","C ","Full","Not Towing","Swerving","001","5034",,
"2018-12921-17/01/2020","02",0,"SA","Other Defined Special Vehicle","2014","East","Male","060","SA","HC","Full","Not Towing","Straight Ahead","001","5051",,
"2018-12922-17/01/2020","01",0,"SA","Motor Cars - Sedan","2006","West","Female","027","SA","C ","Full","Not Towing","Straight Ahead","003","5115",,
"2018-12922-17/01/2020","02",1,"SA","Motor Cars - Sedan","2015","North","Female","043","SA","C ","Full","Not Towing","Straight Ahead","002","5012",,
"2018-12923-17/01/2020","01",0,"SA","Motor Cars - Sedan","2015","North",,,,,,"Not Towing","Parked","000",,,
"2018-12923-17/01/2020","02",0,"UNKNOWN","OMNIBUS","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-12924-17/01/2020","01",0,"SA","Motor Cars - Sedan","2013","South East","Male","060","SA","C ","Full","Not Towing","Straight Ahead","001","5044",,
"2018-12924-17/01/2020","02",0,"SA","Utility","2004","South East","Male","023","SA","C ","Provisional 2","Trailer","Straight Ahead","001","5095",,
"2018-12925-17/01/2020","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2003","North West","Male","029","SA","HC","Full","Trailer","Straight Ahead","001","5094",,
"2018-12925-17/01/2020","02",2,"SA","Motor Cars - Sedan","2011","South West","Female","020","SA","C ","Provisional 2","Not Towing","Straight Ahead","002","5016",,
"2018-12926-17/01/2020","01",1,,"Pedal Cycle",,"East","Female","053",,,,,"Straight Ahead","001","5000",,
"2018-12926-17/01/2020","02",0,"SA","Motor Cars - Sedan","2016","East","Male","075","SA","C ","Full","Not Towing","Parked","002","5073",,
"2018-12927-17/01/2020","01",1,"SA","Station Wagon","2018","South West","Male","078","SA","LR","Full","Not Towing","Straight Ahead","001","5204",,
"2018-12927-17/01/2020","02",0,"SA","Motor Cars - Sedan","2012","North East","Female","083","SA","C ","Full","Not Towing","Straight Ahead","001","5204",,
"2018-12927-17/01/2020","03",1,"SA","Utility","2012","North East","Male","060","SA","HCR ","Full","Not Towing","Straight Ahead","001","5202","Y",
"2018-12928-17/01/2020","01",0,"SA","Motor Cars - Sedan","1995","South East","Female","060","SA","C ","Full","Not Towing","Straight Ahead","001","5038",,
"2018-12928-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","South East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2018-12929-17/01/2020","01",1,"SA","Motor Cars - Sedan","2012","East","Male","051","SA","C ","Full","Not Towing","Straight Ahead","001","5109",,
"2018-12929-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-12930-17/01/2020","01",0,"SA","Station Wagon","2002","North","Female","026","SA","C ","Full","Not Towing","Straight Ahead","001","5065",,
"2018-12930-17/01/2020","02",0,"SA","Motor Cars - Sedan","2004","East","Male","022","SA","C ","Full","Not Towing","Leaving Private Driveway","001","5007",,
"2018-12931-17/01/2020","01",0,"SA","Taxi Cab","2016","North East","Male","051","SA","C ","Full","Not Towing","Straight Ahead","004","5125",,
"2018-12931-17/01/2020","02",0,"SA","Motor Cars - Sedan","1989","North East","Male","038","SA","C ","Full","Not Towing","Straight Ahead","001","5112",,
"2018-12932-17/01/2020","01",0,"SA","Utility","2011","North West","Male","033","SA","C R ","Full","Trailer","Stopped on Carriageway","001","5118",,
"2018-12932-17/01/2020","02",0,"SA","Motor Cars - Sedan","1996","North West","Female","022","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","005","5074",,
"2018-12933-17/01/2020","01",0,,"Pedestrian on Road",,"East","Unknown","XXX",,,,,"Walking on Road",,"XXXX",,
"2018-12933-17/01/2020","02",0,"SA","Utility","2005","South",,,,,,"Not Towing","Leaving Private Driveway","000",,,
"2018-12933-17/01/2020","03",0,"SA","Motor Cars - Sedan","2011","East",,,,,,"Unknown","Parked","000",,,
"2018-12934-17/01/2020","01",1,"SA","Station Wagon","2017","North West","Female","063","SA","C ","Full","Not Towing","Straight Ahead","001","5501",,
"2018-12934-17/01/2020","02",1,"SA","Motor Cars - Sedan","2010","South West","Female","066","SA","C ","Full","Not Towing","Straight Ahead","001","5120",,
"2018-12935-17/01/2020","01",0,"SA","Station Wagon","2009","South West","Female","032","SA","C ","Full","Not Towing","Straight Ahead","001","5095",,
"2018-12935-17/01/2020","02",0,"SA","Station Wagon","2016","South West","Female","061","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5351",,
"2018-12935-17/01/2020","03",0,"SA","Utility","2013","South West","Male","040","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5125",,
"2018-12936-17/01/2020","01",0,"SA","Motor Cycle","2004","East","Male","028","SA","C RD","Provisional 1 ","Not Towing","Straight Ahead","001","5015",,
"2018-12936-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-12937-17/01/2020","01",1,"SA","Motor Cars - Sedan","1999","West","Male","040","SA","HR","Provisional 2","Not Towing","Straight Ahead","001","5159",,
"2018-12937-17/01/2020","02",1,"SA","Station Wagon","2016","West","Female","039","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5159",,
"2018-12938-17/01/2020","01",0,"SA","Motor Cars - Sedan","2003","South East",,,,,,"Not Towing","Parked","000",,,
"2018-12938-17/01/2020","02",0,"SA","Motor Cars - Sedan","2007","South East","Female","064","SA","C ","Full","Not Towing","Reversing","001","5065",,
"2018-12939-17/01/2020","01",0,"SA","Station Wagon","2014","East","Female","043","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5038",,
"2018-12939-17/01/2020","02",0,"SA","Motor Cars - Sedan","2012","East","Female","025","SA","C ","Full","Not Towing","Straight Ahead","002","5043",,
"2018-12940-17/01/2020","01",0,"SA","Station Wagon","2009","North West","Female","048","SA","C ","Full","Not Towing","Right Turn","001","5065",,
"2018-12940-17/01/2020","02",0,"SA","Motor Cars - Sedan","2015","South East","Male","052","SA","C ","Full","Not Towing","Straight Ahead","001","5072",,
"2018-12941-17/01/2020","01",0,"SA","Motor Cars - Sedan","1990","North West","Female","025","SA","C ","Full","Not Towing","Straight Ahead","001","5033",,
"2018-12941-17/01/2020","02",0,"SA","Motor Cars - Sedan","2016","North West","Female","055","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5037",,
"2018-12942-17/01/2020","01",0,"SA","Motor Cars - Sedan","2004","North East","Female","050","SA","C ","Full","Not Towing","Straight Ahead","002","5127",,
"2018-12942-17/01/2020","02",1,,"Pedal Cycle",,"South West","Male","007",,,,,"Right Turn","001","5107",,
"2018-12943-17/01/2020","01",0,"SA","Motor Cars - Sedan","2003","North East","Male","045","SA","C ","Full","Not Towing","Straight Ahead","001","5098",,
"2018-12943-17/01/2020","02",0,"SA","Utility","2018","North East","Male","046","SA","C ","Full","Not Towing","Straight Ahead","001","5113",,
"2018-12944-17/01/2020","01",0,"SA","Station Wagon","2008","North West","Male","058","SA","C ","Full","Not Towing","Straight Ahead","003","5085",,
"2018-12944-17/01/2020","02",0,"SA","Station Wagon","2008","North West","Female","052","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5095",,
"2018-12945-17/01/2020","01",0,"SA","Motor Cars - Sedan","2011","South","Female","042","SA","C R ","Full","Not Towing","Leaving Private Driveway","001","5039",,
"2018-12945-17/01/2020","02",1,,"Pedestrian on Footpath/Carpark",,"East","Female","065",,,,,"Walking on Footpath",,"5039",,
"2018-12946-17/01/2020","01",1,"SA","Motor Cars - Sedan","2015","North East","Male","039","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5253",,
"2018-12946-17/01/2020","02",0,"SA","Station Wagon","2004","North East","Female","033","SA","C ","Full","Not Towing","Straight Ahead","001","5253",,
"2018-12947-17/01/2020","01",0,"SA","Motor Cars - Sedan","1999","South East","Male","030","SA","C R ","Full","Not Towing","Straight Ahead","001","5047",,
"2018-12947-17/01/2020","02",1,,"Pedestrian on Road",,"South West","Male","062",,,,,"Alighted from Parked Vehicle",,"5042",,
"2018-12947-17/01/2020","03",0,"SA","Motor Cars - Sedan","XXXX","South East",,,,,,"Not Towing","Parked","000",,,
"2018-12948-17/01/2020","01",0,"SA","Motor Cars - Sedan","2017","North West","Male","022","SA","C ","Full","Not Towing","Straight Ahead","001","5009",,
"2018-12948-17/01/2020","02",0,"SA","Motor Cars - Sedan","2009","North West","Male","028","SA","C R ","Full","Not Towing","Straight Ahead","002","5087",,
"2018-12948-17/01/2020","03",0,"SA","Station Wagon","2009","North West","Male","054","SA","HRR ","Full","Not Towing","Stopped on Carriageway","001","5097",,
"2018-12949-17/01/2020","01",0,"SA","Station Wagon","2006","South","Male","058","SA","C ","Full","Not Towing","Right Turn","001","5582",,
"2018-12949-17/01/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2018-12950-17/01/2020","01",0,"SA","Station Wagon","2001","North West","Male","035","SA","HRR ","Full","Not Towing","Right Turn","002","5252",,
"2018-12951-17/01/2020","01",0,"SA","Motor Cars - Sedan","2014","North","Female","020","SA","C ","Full","Not Towing","U Turn","003","5039",,
"2018-12951-17/01/2020","02",0,"SA","Utility","2016","North","Male","032","SA","C ","Full","Not Towing","Straight Ahead","001","5073",,
"2018-12952-17/01/2020","01",0,"SA","Motor Cars - Sedan","2011","East","Male","070","UNKNOWN","XX","Unknown","Not Towing","Left Turn","001","5073",,
"2018-12952-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-12953-17/01/2020","01",1,"SA","Motor Cars - Sedan","1989","North","Male","022","SA","C ","Provisional 1 ","Not Towing","Right Turn","002","5072",,
"2018-12953-17/01/2020","02",0,"SA","Utility","2001","South","Male","072","SA","C ","Full","Not Towing","Straight Ahead","002","5243",,
"2018-12953-17/01/2020","03",0,"SA","Taxi Cab","2016","West","Male","028","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5095",,
"2018-12954-17/01/2020","01",0,"SA","Motor Cars - Sedan","1998","North West","Male","028","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5112",,
"2018-12954-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-12955-17/01/2020","01",1,"SA","Motor Cars - Sedan","2008","North","Female","019","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5072",,
"2018-12955-17/01/2020","02",0,"SA","Utility","2014","North",,,,,,"Not Towing","Parked","000",,,
"2018-12956-17/01/2020","01",0,"SA","Motor Cars - Sedan","2004","North","Female","028","SA","C ","Provisional 1 ","Not Towing","Right Turn","001","5086",,
"2018-12956-17/01/2020","02",0,,"Tree",,,,,,,,,,,,,
"2018-12957-17/01/2020","01",0,"SA","Station Wagon","2017","North West","Female","030","SA","C ","Full","Not Towing","Straight Ahead","001","5011",,
"2018-12957-17/01/2020","02",1,"SA","Station Wagon","2014","North East","Female","029","SA","C ","Full","Not Towing","Right Turn","001","5008",,
"2018-12958-17/01/2020","01",0,"SA","Motor Vehicle - Type Unknown","XXXX","East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-12958-17/01/2020","02",1,"SA","Motor Cars - Sedan","2001","East","Female","031","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5074",,
"2018-12958-17/01/2020","03",0,"SA","Station Wagon","2007","East","Male","047","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5085",,
"2018-12959-17/01/2020","01",0,"SA","Station Wagon","1997","South West","Female","043","SA","C ","Full","Not Towing","Straight Ahead","001","5087",,
"2018-12959-17/01/2020","02",0,"UNKNOWN","Motor Vehicle - Type Unknown","XXXX","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-12960-17/01/2020","01",1,"SA","Motor Cycle","2008","North East","Female","XXX","SA","HCR ","Full","Not Towing","Straight Ahead","001","5089",,
"2018-12960-17/01/2020","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2018-12961-17/01/2020","01",0,"SA","Station Wagon","2006","North","Female","019","SA","C ","Provisional 2","Not Towing","Straight Ahead","002","5159","Y",
"2018-12962-17/01/2020","01",0,"SA","Motor Cars - Sedan","2002","South East","Male","091","SA","C ","Full","Not Towing","Straight Ahead","001","5520",,
"2018-12962-17/01/2020","02",0,,"Guard Rail",,,,,,,,,,,,,
"2018-12963-17/01/2020","01",0,"SA","Utility","2008","East","Male","058","SA","C ","Full","Not Towing","Straight Ahead","001","5021",,
"2018-12963-17/01/2020","02",1,"SA","Motor Cycle","2010","West","Male","019","SA","RD","Learners","Not Towing","Overtaking - on Right","001","5013",,
"2018-12964-17/01/2020","01",2,"SA","Station Wagon","2000","North West","Male","085","SA","C ","Full","Not Towing","Straight Ahead","002","5052",,
"2018-12964-17/01/2020","02",1,"SA","Motor Cars - Sedan","2006","South East","Male","051","SA","C ","Full","Not Towing","Straight Ahead","001","5084",,
"2018-12965-17/01/2020","01",0,"SA","Motor Cars - Sedan","2016","West","Female","041","SA","C ","Full","Not Towing","Swerving","001","5066",,
"2018-12965-17/01/2020","02",0,"SA","Motor Cars - Sedan","2016","West","Male","047","SA","C ","Full","Not Towing","Straight Ahead","001","5015",,
"2018-12966-17/01/2020","01",0,"SA","Motor Cars - Sedan","2013","North","Female","026","SA","C ","Full","Not Towing","Straight Ahead","001","5096",,
"2018-12966-17/01/2020","02",0,"UNKNOWN","RIGID TRUCK LGE GE 4.5T","XXXX","North","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-12966-17/01/2020","03",0,,"Other Inanimate Object",,,,,,,,,,,,,
"2018-12967-17/01/2020","01",0,"SA","Utility","2005","South West","Female","026","UNKNOWN","XX","Unknown","Not Towing","Left Turn","001","5341",,
"2018-12967-17/01/2020","02",1,"SA","Utility","2016","South East","Male","060","UNKNOWN","XX","Unknown","Not Towing","Straight Ahead","001","5453",,
"2018-12968-17/01/2020","01",0,"SA","Motor Cars - Sedan","2007","South","Female","060","SA","C ","Full","Not Towing","Straight Ahead","001","5117",,
"2018-12968-17/01/2020","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2017","South","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Swerving","001","XXXX",,
"2018-12969-17/01/2020","01",0,"SA","Other Defined Special Vehicle","2015","North","Male","025","SA","MR","Full","Not Towing","Stopped on Carriageway","001","5038",,
"2018-12969-17/01/2020","02",0,"SA","Motor Cars - Sedan","2000","North","Female","022","SA","C ","Full","Not Towing","Straight Ahead","001","5024",,
"2018-12970-17/01/2020","01",0,"SA","Motor Cars - Sedan","2017","South East","Male","030","SA","C ","Full","Not Towing","Straight Ahead","001","5158",,
"2018-12970-17/01/2020","02",0,"SA","Motor Cars - Sedan","2013","East","Male","084","SA","C R ","Full","Not Towing","Straight Ahead","002","5048",,
"2018-12971-17/01/2020","01",0,"SA","Motor Cars - Sedan","2000","South","Female","019","SA","C ","Provisional 2","Not Towing","Stopped on Carriageway","001","5041",,
"2018-12971-17/01/2020","02",0,"SA","Motor Cars - Sedan","2010","South","Male","083","SA","C ","Full","Not Towing","Straight Ahead","001","5166",,
"2018-12972-17/01/2020","01",0,"SA","Motor Cars - Sedan","2016","South","Female","052","SA","MR","Full","Not Towing","Stopped on Carriageway","001","5023",,
"2018-12972-17/01/2020","02",0,"SA","Motor Cars - Sedan","2010","South","Male","065","SA","C ","Full","Not Towing","Straight Ahead","001","5019",,
"2018-12973-17/01/2020","01",0,"VIC","BDOUBLE - ROAD TRAIN","2015","East","Male","047","VIC","MC","Full",,"Straight Ahead","001","3500",,
"2018-12973-17/01/2020","02",2,"SA","Motor Cars - Sedan","2000","East","Female","062","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5330",,
"2018-12973-17/01/2020","03",1,"SA","Station Wagon","2010","East","Female","039","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5322",,
"2018-12973-17/01/2020","04",1,"SA","Station Wagon","2016","East","Female","042","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5322",,
"2018-12974-17/01/2020","01",0,"SA","Station Wagon","2012","West",,,,,,"Not Towing","Parked","000",,,
"2018-12974-17/01/2020","02",0,"UNKNOWN","RIGID TRUCK LGE GE 4.5T","XXXX","West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2018-12975-17/01/2020","01",0,"SA","Motor Cars - Sedan","2016","East",,,,,,"Not Towing","Parked","000",,,
"2018-12975-17/01/2020","02",0,"VIC","RIGID TRUCK LGE GE 4.5T","2014","East","Male","058","SA","MR","Full","Not Towing","Straight Ahead","001","5110",,
"2018-12976-17/01/2020","01",0,"SA","Taxi Cab","2015","North","Male","054","SA","C ","Full","Not Towing","Straight Ahead","001","5011",,
"2018-12976-17/01/2020","02",0,"SA","Motor Cars - Sedan","2005","East","Male","021","SA","C ","Provisional 2","Not Towing","Right Turn","001","5066",,
"2018-12977-17/01/2020","01",0,"SA","Motor Cars - Sedan","2008","North East","Female","019","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5086",,
"2018-12977-17/01/2020","02",0,"SA","OMNIBUS","2010","North East","Male","032","SA","HR","Full","Not Towing","Straight Ahead","001","5115",,
"2018-12978-17/01/2020","01",0,"SA","Station Wagon","2009","South West","Female","056","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5343",,
"2018-12978-17/01/2020","02",0,"SA","Panel Van","1998","South West","Male","031","SA","C ","Full","Not Towing","Straight Ahead","001","5031",,
"2018-12979-17/01/2020","01",1,"SA","Station Wagon","2006","North","Female","018","SA","C ","Provisional 2","Not Towing","Stopped on Carriageway","001","5042",,
"2018-12979-17/01/2020","02",0,"SA","Motor Cars - Sedan","2016","North","Male","025","WA","C ","Full","Not Towing","Straight Ahead","002","6714",,
"2018-12980-17/01/2020","01",0,"SA","Forward Control Passenger Van","1994","South West","Male","040","SA","C ","Full","Not Towing","Straight Ahead","001","5097",,
"2018-12980-17/01/2020","02",0,"SA","Motor Cycle","2018","South West","Male","057","SA","MRR ","Full","Not Towing","Stopped on Carriageway","001","5142",,
"2018-12981-17/01/2020","01",0,"SA","Station Wagon","2003","North West","Male","048","SA","MR","Full","Not Towing","Right Turn","002","5341",,
"2018-12981-17/01/2020","02",0,"SA","Utility","2007","South","Male","026","SA","MC","Full","Not Towing","Left Turn","001","5341",,
"2018-12982-17/01/2020","01",0,"SA","Station Wagon","2003","North East","Female","033","SA","C ","Full","Not Towing","Straight Ahead","001","5087",,
"2018-12982-17/01/2020","02",0,"SA","Motor Cars - Sedan","2003","North East","Male","023","SA","C ","Provisional 1 ","Not Towing","Stopped on Carriageway","001","5075",,
